time,a,b,c,d,e,f,g,h,i,j,k
2017-06-01,10.55328369140625,12.45941162109375,16.632171630859375,19.483123779296875,19.43218994140625,17.135162353515625,20.1329345703125,23.032928466796875,26.332061767578125,27.33502197265625,25.030853271484375
2017-07-01,13.11199951171875,14.75213623046875,18.74053955078125,20.27728271484375,20.839569091796875,19.121429443359375,24.43292236328125,27.526153564453125,29.06048583984375,30.15155029296875,29.086700439453125
2017-08-01,14.62115478515625,17.31890869140625,20.111968994140625,20.921417236328125,22.04266357421875,19.892822265625,24.979888916015625,29.246917724609375,31.163055419921875,31.63763427734375,30.542724609375
2017-09-01,14.292816162109375,17.739471435546875,20.70587158203125,22.017486572265625,22.364837646484375,20.584228515625,23.760345458984375,28.28399658203125,29.714691162109375,29.84722900390625,29.30706787109375
2017-10-01,12.377685546875,15.62567138671875,19.5489501953125,21.183349609375,21.1134033203125,20.370391845703125,23.48773193359375,29.50750732421875,29.479705810546875,27.51043701171875,26.3291015625
2017-11-01,10.256072998046875,12.93402099609375,17.679443359375,20.017913818359375,20.76287841796875,19.733673095703125,22.28424072265625,28.9652099609375,27.208587646484375,24.496917724609375,24.151580810546875
2017-12-01,8.005340576171875,11.44512939453125,15.95697021484375,19.2933349609375,19.92083740234375,18.198699951171875,21.483062744140625,26.4237060546875,23.96807861328125,19.77801513671875,20.6937255859375
2018-01-01,7.128570556640625,10.308746337890625,14.94525146484375,18.560394287109375,19.189849853515625,17.005126953125,20.80084228515625,24.55450439453125,21.569427490234375,18.136871337890625,18.49835205078125
2018-02-01,6.257965087890625,9.52923583984375,14.51434326171875,18.205902099609375,18.881927490234375,16.52935791015625,19.8818359375,24.10174560546875,20.80108642578125,17.85455322265625,17.54925537109375
2018-03-01,5.95281982421875,8.66400146484375,14.085479736328125,18.0885009765625,18.525634765625,16.013153076171875,19.739105224609375,23.865203857421875,20.58953857421875,18.03814697265625,17.8358154296875
2018-04-01,6.675384521484375,8.739288330078125,13.97271728515625,18.14935302734375,18.56353759765625,15.858489990234375,20.128936767578125,23.620086669921875,22.753021240234375,21.118865966796875,20.075439453125
2018-05-01,8.598358154296875,10.699554443359375,14.597442626953125,19.050537109375,19.563934326171875,16.123016357421875,19.883026123046875,23.508270263671875,25.296600341796875,24.30902099609375,21.59783935546875
2018-06-01,11.27447509765625,12.87103271484375,16.787567138671875,19.1951904296875,19.367950439453125,16.58441162109375,20.700469970703125,24.99749755859375,27.7412109375,27.2744140625,25.255889892578125
2018-07-01,13.551544189453125,14.871612548828125,17.687286376953125,19.98974609375,20.567108154296875,19.265380859375,23.42608642578125,29.296142578125,30.0928955078125,29.916473388671875,29.46630859375
2018-08-01,15.6947021484375,17.12738037109375,19.1529541015625,21.124298095703125,21.222686767578125,21.56951904296875,24.009002685546875,29.099090576171875,30.929656982421875,30.896728515625,30.9193115234375
2018-09-01,15.265380859375,17.372039794921875,19.772979736328125,21.04888916015625,20.817108154296875,20.3802490234375,24.796905517578125,29.725311279296875,30.59576416015625,30.27606201171875,30.432830810546875
2018-10-01,14.0037841796875,16.423675537109375,19.10107421875,20.75506591796875,20.858184814453125,19.78948974609375,23.0072021484375,28.981170654296875,29.192474365234375,27.35357666015625,27.36212158203125
2018-11-01,11.316650390625,15.000579833984375,18.37237548828125,20.24713134765625,20.22210693359375,19.025421142578125,22.527191162109375,27.851409912109375,25.96661376953125,23.751190185546875,23.041473388671875
2018-12-01,9.2684326171875,12.60748291015625,16.577606201171875,19.197540283203125,19.838653564453125,17.612060546875,21.2520751953125,25.939971923828125,23.51934814453125,20.783782958984375,19.7027587890625
2019-01-01,7.920196533203125,11.09814453125,14.99908447265625,18.32537841796875,19.029144287109375,15.736358642578125,20.998779296875,24.397430419921875,21.5943603515625,19.014862060546875,17.694183349609375
2019-02-01,7.296478271484375,9.942535400390625,13.98211669921875,17.7291259765625,18.52642822265625,15.18994140625,20.65692138671875,24.02386474609375,20.920562744140625,17.49114990234375,16.968353271484375
2019-03-01,6.994842529296875,9.4361572265625,12.808837890625,17.456298828125,18.66455078125,15.655242919921875,20.047210693359375,23.72198486328125,20.95123291015625,18.6226806640625,17.638092041015625
2019-04-01,7.435272216796875,10.261627197265625,13.562042236328125,17.708343505859375,18.38323974609375,16.536041259765625,20.245208740234375,24.3062744140625,22.7958984375,20.266693115234375,19.392608642578125
2019-05-01,9.53863525390625,11.4466552734375,14.4681396484375,18.1275634765625,18.96484375,17.034271240234375,20.39630126953125,24.41192626953125,24.909912109375,23.1337890625,20.899017333984375
2019-06-01,11.25732421875,14.6087646484375,16.618408203125,18.57598876953125,19.108001708984375,17.44378662109375,20.769012451171875,23.20867919921875,27.20489501953125,26.695648193359375,24.04815673828125
2019-07-01,14.163726806640625,17.36541748046875,20.638946533203125,20.087921142578125,20.29144287109375,17.994903564453125,23.528533935546875,26.984222412109375,29.344329833984375,29.772552490234375,27.88739013671875
2019-08-01,15.528717041015625,19.190521240234375,22.98565673828125,22.802154541015625,21.433807373046875,19.130706787109375,23.929840087890625,29.0018310546875,29.860565185546875,30.4656982421875,30.044342041015625
2019-09-01,14.96295166015625,18.181396484375,22.5009765625,24.091156005859375,22.51837158203125,19.962371826171875,24.47369384765625,29.85809326171875,30.2896728515625,29.540924072265625,30.04571533203125
2019-10-01,12.849212646484375,16.189300537109375,20.438018798828125,21.9454345703125,21.974700927734375,19.255218505859375,22.502899169921875,28.157989501953125,29.17401123046875,27.5631103515625,26.46820068359375
2019-11-01,11.238800048828125,15.440765380859375,18.556640625,20.62017822265625,20.68231201171875,17.86151123046875,22.564697265625,27.071746826171875,26.8009033203125,23.594818115234375,22.600189208984375
2019-12-01,9.544158935546875,13.099395751953125,16.212005615234375,19.077972412109375,19.71728515625,17.037750244140625,21.16265869140625,25.864044189453125,23.619873046875,20.771728515625,19.15374755859375
2020-01-01,7.798431396484375,11.2579345703125,14.644195556640625,18.078582763671875,18.654052734375,15.780059814453125,19.41864013671875,23.98175048828125,21.3424072265625,18.664276123046875,17.579071044921875
2020-02-01,6.9805908203125,10.372222900390625,14.390228271484375,17.695159912109375,18.1781005859375,15.263824462890625,19.427825927734375,22.951751708984375,20.41229248046875,17.830047607421875,16.99920654296875
2020-03-01,6.521026611328125,10.167083740234375,13.90594482421875,17.093536376953125,18.21221923828125,15.688201904296875,19.129638671875,23.588287353515625,20.81597900390625,18.41900634765625,17.346221923828125
2020-04-01,7.052764892578125,10.87750244140625,14.0419921875,17.052978515625,17.82537841796875,16.379425048828125,19.06768798828125,22.921661376953125,22.3890380859375,20.37445068359375,19.57183837890625
2020-05-01,8.172088623046875,11.588409423828125,15.86065673828125,19.222259521484375,19.161773681640625,17.68560791015625,21.12762451171875,22.964111328125,26.140228271484375,25.14300537109375,23.84222412109375
2020-06-01,10.492095947265625,13.262054443359375,17.9683837890625,19.424163818359375,19.698516845703125,17.83831787109375,21.815338134765625,23.37646484375,27.86395263671875,28.38134765625,25.648529052734375
2020-07-01,13.253448486328125,16.013885498046875,19.11590576171875,19.92681884765625,20.63006591796875,18.713592529296875,23.257171630859375,27.98931884765625,28.878021240234375,26.880859375,23.480865478515625
2020-08-01,14.241668701171875,18.403411865234375,20.468017578125,21.636749267578125,21.85986328125,20.511444091796875,23.928466796875,28.210113525390625,30.0377197265625,30.40350341796875,30.41339111328125
2020-09-01,14.581512451171875,19.0294189453125,21.09808349609375,22.638092041015625,22.6614990234375,21.214691162109375,25.602508544921875,28.984832763671875,30.806854248046875,30.40216064453125,30.368072509765625
2020-10-01,13.540130615234375,17.427734375,20.837890625,22.31243896484375,22.930328369140625,21.91790771484375,25.765899658203125,29.732574462890625,30.587921142578125,29.132049560546875,28.87322998046875
2020-11-01,10.304779052734375,15.097198486328125,18.95440673828125,20.9151611328125,21.449554443359375,18.826019287109375,23.06231689453125,28.54449462890625,26.75567626953125,24.02093505859375,23.2493896484375
2020-12-01,8.274261474609375,12.592376708984375,17.532562255859375,19.84844970703125,20.035614013671875,17.02911376953125,20.82232666015625,26.23345947265625,20.978057861328125,18.517578125,18.81689453125
2021-01-01,6.922210693359375,11.00811767578125,16.327972412109375,18.826171875,18.57537841796875,15.082275390625,19.609527587890625,23.77679443359375,19.395660400390625,17.079742431640625,16.80120849609375
2021-02-01,6.287139892578125,10.2572021484375,15.095916748046875,18.102630615234375,17.808685302734375,14.865692138671875,19.208709716796875,22.22821044921875,19.68841552734375,16.793975830078125,16.6507568359375
2021-03-01,5.7154541015625,9.54718017578125,13.63140869140625,17.300323486328125,17.557342529296875,14.2464599609375,18.896759033203125,21.827880859375,19.369384765625,16.97882080078125,16.65179443359375
2021-04-01,6.45867919921875,10.16058349609375,13.703857421875,17.328857421875,17.740234375,15.3345947265625,19.09539794921875,22.80279541015625,22.15509033203125,20.418487548828125,19.728240966796875
2021-05-01,7.73828125,12.088287353515625,16.055511474609375,18.109130859375,18.057220458984375,15.463592529296875,19.678466796875,24.48687744140625,25.755859375,24.432159423828125,22.016387939453125
2021-06-01,10.05548095703125,13.798370361328125,18.05938720703125,19.6572265625,18.635711669921875,16.46722412109375,19.99444580078125,25.855682373046875,28.921417236328125,28.37139892578125,25.891082763671875
2021-07-01,13.131317138671875,16.67236328125,19.414031982421875,20.42803955078125,19.573211669921875,18.35284423828125,21.896881103515625,27.5035400390625,29.4483642578125,30.25537109375,29.287384033203125
2021-08-01,14.970062255859375,18.57659912109375,21.008026123046875,21.004180908203125,21.0576171875,20.460968017578125,24.977935791015625,29.52960205078125,31.051849365234375,31.61981201171875,30.805999755859375
2021-09-01,14.35205078125,17.93804931640625,21.09930419921875,21.1805419921875,21.75750732421875,20.75811767578125,24.681549072265625,29.439697265625,30.4991455078125,30.827911376953125,30.553253173828125
2021-10-01,11.223724365234375,14.955474853515625,19.54278564453125,20.564453125,20.704742431640625,18.9390869140625,23.57183837890625,29.651458740234375,29.686248779296875,27.541412353515625,26.9881591796875
2021-11-01,8.6954345703125,12.1236572265625,18.037322998046875,20.163604736328125,19.79498291015625,18.2003173828125,21.607940673828125,28.1041259765625,27.372955322265625,24.785888671875,24.065216064453125
2021-12-01,7.103973388671875,10.68524169921875,17.155853271484375,19.2945556640625,19.206329345703125,16.495849609375,20.22637939453125,26.6226806640625,24.653594970703125,21.04095458984375,20.3438720703125
2022-01-01,6.35400390625,9.294952392578125,15.539581298828125,18.356048583984375,18.74365234375,15.4073486328125,20.278350830078125,25.103240966796875,22.027191162109375,18.29718017578125,17.6732177734375
2022-02-01,6.34600830078125,9.595916748046875,15.287078857421875,17.863861083984375,18.397979736328125,15.558837890625,19.424774169921875,23.984222412109375,19.662078857421875,17.329071044921875,16.088134765625
2022-03-01,6.2718505859375,9.330352783203125,15.031951904296875,17.67803955078125,17.940826416015625,16.0181884765625,18.85040283203125,23.380523681640625,20.58837890625,17.792022705078125,16.9176025390625
2022-04-01,6.328826904296875,9.313934326171875,14.86248779296875,17.265106201171875,18.040924072265625,16.4354248046875,19.057373046875,23.79766845703125,22.875579833984375,20.795654296875,19.452239990234375
2022-05-01,7.8914794921875,10.058349609375,16.13006591796875,18.071624755859375,17.5079345703125,15.1412353515625,19.188201904296875,24.411712646484375,24.89154052734375,24.225006103515625,22.241546630859375
2022-06-01,10.127410888671875,11.962677001953125,17.311004638671875,20.061798095703125,18.827728271484375,16.526824951171875,20.05731201171875,23.9893798828125,27.07354736328125,27.7857666015625,26.43902587890625
2022-07-01,12.9832763671875,15.6168212890625,19.354705810546875,20.73333740234375,19.821044921875,18.240081787109375,22.83544921875,28.035003662109375,29.05816650390625,29.30718994140625,28.066375732421875
2022-08-01,15.710906982421875,17.608123779296875,20.657318115234375,21.890167236328125,21.211395263671875,19.6102294921875,24.750030517578125,29.765899658203125,30.623077392578125,30.58734130859375,30.888824462890625
2022-09-01,15.177276611328125,18.195892333984375,20.740234375,22.50048828125,22.0770263671875,21.39031982421875,24.614349365234375,27.5458984375,30.093170166015625,30.205657958984375,30.40814208984375
2022-10-01,14.180450439453125,17.284027099609375,19.950653076171875,22.19561767578125,21.556304931640625,20.113006591796875,23.372161865234375,27.933380126953125,29.4915771484375,27.59588623046875,27.770050048828125
2022-11-01,9.57843017578125,14.01239013671875,18.2816162109375,21.048980712890625,20.1302490234375,17.634613037109375,21.59002685546875,26.759490966796875,24.888214111328125,22.00128173828125,22.1802978515625
2022-12-01,7.6431884765625,11.53363037109375,16.28656005859375,19.975616455078125,18.941741943359375,16.439422607421875,19.533355712890625,25.393585205078125,22.13983154296875,18.200775146484375,18.151458740234375
2023-01-01,7.019378662109375,9.90106201171875,14.450164794921875,19.082733154296875,18.58282470703125,15.615875244140625,18.97332763671875,23.9007568359375,20.066650390625,17.287078857421875,16.529296875
2023-02-01,6.4666748046875,9.57037353515625,13.24237060546875,17.9412841796875,17.656005859375,14.40216064453125,17.7108154296875,22.62091064453125,18.76776123046875,15.948883056640625,15.6759033203125
2023-03-01,5.966033935546875,8.935577392578125,12.8135986328125,17.81231689453125,18.12506103515625,14.587127685546875,18.135711669921875,22.75958251953125,19.703094482421875,17.549835205078125,16.38909912109375
2023-04-01,6.029296875,8.92547607421875,13.3033447265625,18.122467041015625,17.857513427734375,14.55352783203125,17.918914794921875,22.66644287109375,20.990936279296875,19.409515380859375,18.591796875
2023-05-01,8.3076171875,11.14227294921875,15.524261474609375,18.739593505859375,18.12017822265625,15.4566650390625,18.042327880859375,22.393310546875,24.826019287109375,24.33001708984375,21.971221923828125
2023-06-01,10.6016845703125,13.6591796875,16.71148681640625,18.61541748046875,18.42547607421875,16.663360595703125,18.575714111328125,24.842742919921875,28.36395263671875,27.420989990234375,24.312469482421875
2023-07-01,13.739654541015625,16.78631591796875,20.34088134765625,19.662506103515625,18.803741455078125,17.508270263671875,21.15234375,29.439208984375,30.417510986328125,30.48834228515625,29.333770751953125
2023-08-01,15.941558837890625,18.965667724609375,22.210693359375,21.974578857421875,20.457305908203125,19.68292236328125,23.646026611328125,29.58056640625,31.38775634765625,31.42730712890625,30.651519775390625
2023-09-01,14.49639892578125,17.7066650390625,21.382843017578125,22.796478271484375,22.056732177734375,20.772216796875,24.58306884765625,30.676483154296875,31.643768310546875,30.77362060546875,30.41650390625
2023-10-01,12.174468994140625,14.5677490234375,19.891815185546875,22.583709716796875,21.90911865234375,19.592376708984375,23.27239990234375,29.1923828125,30.32196044921875,29.3651123046875,27.82904052734375
2023-11-01,10.379425048828125,12.950103759765625,18.37200927734375,21.69403076171875,21.237396240234375,17.9827880859375,22.528289794921875,27.774810791015625,27.329681396484375,25.217376708984375,23.56744384765625
2023-12-01,8.219207763671875,11.33087158203125,15.95196533203125,19.71331787109375,19.64520263671875,17.27734375,21.3583984375,26.033233642578125,23.95672607421875,21.23260498046875,20.37744140625
2024-01-01,7.789581298828125,10.261962890625,14.613555908203125,19.0771484375,18.757110595703125,16.587615966796875,20.837554931640625,24.92572021484375,21.577362060546875,18.9912109375,18.487518310546875
2024-02-01,7.19158935546875,9.8743896484375,14.080535888671875,18.63720703125,18.510711669921875,16.801483154296875,20.51177978515625,24.194732666015625,21.9959716796875,19.41143798828125,18.23504638671875
2024-03-01,6.88470458984375,9.69622802734375,13.21783447265625,18.47509765625,18.487335205078125,16.164337158203125,20.069000244140625,23.75933837890625,22.3404541015625,19.81640625,18.572906494140625
2024-04-01,7.1414794921875,9.743988037109375,13.421844482421875,17.990264892578125,18.537200927734375,15.92657470703125,19.149261474609375,23.312835693359375,22.216827392578125,20.384490966796875,19.73236083984375
2024-05-01,8.550262451171875,11.378753662109375,14.97894287109375,18.00750732421875,18.060516357421875,15.969757080078125,19.485748291015625,24.363128662109375,25.581817626953125,24.083953857421875,22.4947509765625
2024-06-01,9.712188720703125,12.652435302734375,17.88275146484375,19.34967041015625,19.24261474609375,16.567840576171875,20.092803955078125,24.508392333984375,28.149139404296875,28.515655517578125,26.152862548828125
2024-07-01,13.22576904296875,15.85107421875,19.93316650390625,20.553009033203125,20.891204833984375,17.9749755859375,23.1090087890625,26.293701171875,29.58428955078125,30.098480224609375,29.63763427734375
2024-08-01,15.076324462890625,18.971282958984375,21.66046142578125,22.16259765625,21.762054443359375,18.80401611328125,25.3583984375,29.257171630859375,30.902984619140625,31.217071533203125,31.144317626953125
2024-09-01,14.849334716796875,18.47381591796875,21.3209228515625,22.773956298828125,22.051849365234375,19.361572265625,23.624603271484375,28.24761962890625,30.71197509765625,31.545257568359375,30.726348876953125
2024-10-01,11.42181396484375,16.443817138671875,21.00274658203125,22.505218505859375,21.806976318359375,19.402587890625,22.91162109375,28.24761962890625,30.225311279296875,29.4625244140625,29.391571044921875
2024-11-01,9.72003173828125,13.28436279296875,18.581878662109375,21.53912353515625,20.817657470703125,18.1361083984375,21.486541748046875,28.008392333984375,24.477752685546875,23.061737060546875,23.28070068359375
2024-12-01,8.14007568359375,11.731597900390625,16.42919921875,20.768646240234375,20.482177734375,18.2969970703125,20.203857421875,25.087493896484375,21.7425537109375,19.2691650390625,19.78045654296875
2025-01-01,7.726104736328125,10.689849853515625,15.299072265625,20.19683837890625,19.6435546875,16.547088623046875,18.955535888671875,22.7957763671875,20.426300048828125,17.489532470703125,17.428955078125
2025-02-01,6.82733154296875,9.88677978515625,14.919677734375,19.14825439453125,19.233856201171875,14.793212890625,18.761749267578125,21.46142578125,20.10272216796875,18.085174560546875,17.399749755859375
2025-03-01,6.6632080078125,9.811798095703125,14.10546875,18.375762939453125,18.922149658203125,14.869903564453125,19.692657470703125,21.958740234375,20.839630126953125,18.785858154296875,17.57696533203125
2025-04-01,7.305633544921875,10.3875732421875,14.350982666015625,18.35479736328125,18.392120361328125,16.358673095703125,19.724884033203125,22.374298095703125,22.763916015625,20.53131103515625,19.772064208984375
2025-05-01,8.35205078125,11.12188720703125,15.20111083984375,18.648406982421875,18.3834228515625,16.248138427734375,19.541473388671875,23.9774169921875,24.8526611328125,23.8275146484375,21.5867919921875
2025-06-01,10.5238037109375,13.104248046875,16.147705078125,19.0482177734375,18.909423828125,16.547698974609375,19.717987060546875,25.35107421875,28.238250732421875,28.258392333984375,25.778411865234375
2025-07-01,12.98236083984375,16.509979248046875,18.66949462890625,20.271484375,19.54742431640625,17.851318359375,21.3409423828125,27.591217041015625,29.75146484375,30.008026123046875,29.360076904296875
2025-08-01,15.459625244140625,19.305633544921875,21.669158935546875,22.8502197265625,20.428924560546875,18.7078857421875,23.302032470703125,30.121734619140625,30.498077392578125,29.839263916015625,27.586181640625
